flower_name,file_path
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100470.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100471.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100485.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100495.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100499.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100549.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100602.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100610.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100646.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100733.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100759.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100800.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100808.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100820.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100864.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100886.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100915.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100921.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101010.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101044.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101058.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101072.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101085.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101101.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101152.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101168.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101195.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101203.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101251.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101260.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101285.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101304.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101306.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101316.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101377.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101435.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101440.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101451.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101467.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101607.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101619.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101649.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101718.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101719.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101733.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101756.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101785.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101846.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101866.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101869.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101874.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101900.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101906.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101962.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102031.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102084.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102098.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102130.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102165.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102192.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102215.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102275.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102281.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102282.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102283.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102297.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102321.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102393.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102426.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102437.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102514.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102577.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102589.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102625.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102683.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102694.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102714.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102717.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102745.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102775.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102785.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102789.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102790.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102806.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102822.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102890.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102891.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102898.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102902.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102912.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102922.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102943.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102960.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102973.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102974.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102992.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103002.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103033.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103051.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103052.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103101.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103132.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103318.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103363.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103368.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103380.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103406.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103466.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103490.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103522.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103540.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103583.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103655.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103753.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103782.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103824.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103840.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103889.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103892.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103962.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_103996.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104012.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104041.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104044.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104046.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104063.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104081.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104097.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104098.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104111.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104153.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104190.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104204.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104234.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104260.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104280.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104292.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104293.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104324.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104425.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104443.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104451.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104473.png
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104480.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104539.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104550.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104610.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104627.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104657.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104697.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104771.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104778.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104893.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104905.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104913.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_104984.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105001.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105010.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105050.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105152.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105156.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105164.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105189.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105256.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105274.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105374.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105384.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105421.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105437.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105465.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105554.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105557.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105560.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105597.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105627.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105653.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105656.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105684.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105757.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105772.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105777.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105785.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105797.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105845.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105871.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105877.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105894.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105899.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105907.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_105946.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106061.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106093.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106161.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106176.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106187.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106195.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106203.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106210.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106218.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106246.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106253.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106267.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106325.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106362.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106402.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106420.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106429.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106444.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106450.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106463.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106494.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106553.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106572.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106586.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106590.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106655.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106700.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106702.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106766.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106788.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106852.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106855.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106880.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106883.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106922.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106953.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106957.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106958.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106968.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_106973.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107040.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107083.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107101.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107145.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107152.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107200.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107207.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107250.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107275.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107277.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107453.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107457.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107460.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107479.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107541.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107602.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107620.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107658.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107675.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107697.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107777.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107782.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107812.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107825.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107830.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107860.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107872.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107961.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107996.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_107997.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108003.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108008.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108106.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108175.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108242.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108267.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108270.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108314.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108393.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108436.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108469.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108532.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108541.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108595.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108663.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108681.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108703.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108712.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108752.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108769.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108845.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108857.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108859.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108868.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108889.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_108969.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109002.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109031.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109164.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109169.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109277.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109283.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109303.jpeg
